id,longitude,latitude,zoom,heading,tilt,width,height
2446,15.0239491,37.6136377,27.2,182.64,86.34,512.0,512.0
2447,15.0240664,37.6136423,48.9,108.43,80.08,512.0,512.0
2448,15.0241792,37.6136463,75.0,61.16,76.12,512.0,512.0
2449,15.0244117,37.6136591,89.6,308.94,76.83,512.0,512.0
2450,15.0244117,37.6136591,38.3,117.12,78.42,512.0,512.0
2451,15.0244117,37.6136591,75.0,158.49,80.54,512.0,512.0
2452,15.0247538,37.6137004,75.0,275.9,85.91,512.0,512.0
2453,15.0248657,37.6137207,24.3,113.02,85.21,512.0,512.0
2454,15.0251395,37.6137706,48.9,284.6,84.83,512.0,512.0
2455,15.0251395,37.6137706,21.1,100.84,88.62,512.0,512.0
2456,15.0253605,37.6138128,15.0,274.35,89.01,512.0,512.0
2457,15.0255779,37.6138539,15.0,193.03,85.95,512.0,512.0
2458,15.0254707,37.6138334,15.0,102.18,89.4,512.0,512.0
2459,15.0261149,37.613939,45.5,30.41,85.01,512.0,512.0
2460,15.0247681,37.6137615,15.6,314.25,84.87,512.0,512.0
2461,15.0244335,37.6140211,90.0,283.19,85.23,512.0,512.0
2462,15.0243427,37.614061,48.9,145.32,86.71,512.0,512.0
2463,15.0243919,37.613821,19.0,180.38,89.1,512.0,512.0
2464,15.0243473,37.614008,50.0,14.86,85.22,512.0,512.0
2465,15.024056,37.6140995,75.0,233.82,78.66,512.0,512.0
2466,15.0237165,37.6141522,90.0,287.82,75.22,512.0,512.0
2468,15.0238312,37.614132,51.8,332.19,85.14,512.0,512.0
2469,15.0235774,37.6142467,52.7,316.16,86.93,512.0,512.0
2470,15.0234946,37.6143209,43.8,151.83,78.76,512.0,512.0
2471,15.0233999,37.6143811,35.5,87.5,85.43,512.0,512.0
2472,15.0233999,37.6143811,35.5,326.8,81.48,512.0,512.0
2473,15.0231702,37.6144545,75.0,313.4,74.99,512.0,512.0
2474,15.0229304,37.6144633,20.8,101.59,79.16,512.0,512.0
2475,15.0226958,37.6149757,75.0,171.92,73.76,512.0,512.0
2476,15.0225626,37.6152074,24.9,1.57,89.2,512.0,512.0
2477,15.0222389,37.6145709,23.3,301.72,88.93,512.0,512.0
2478,15.022116,37.6146137,75.0,344.21,80.62,512.0,512.0
2479,15.0221409,37.6150254,75.0,273.04,75.44,512.0,512.0
2480,15.0221353,37.6150777,75.0,306.42,84.32,512.0,512.0
2481,15.0223196,37.6151906,48.9,176.89,78.24,512.0,512.0
2482,15.0230965,37.6157349,51.1,89.01,79.78,512.0,512.0
2483,15.0232575,37.6158479,48.9,270.43,80.49,512.0,512.0
2484,15.023344,37.6159055,18.8,120.24,87.87,512.0,512.0
2485,15.0235092,37.6160253,75.0,345.57,80.6,512.0,512.0
2486,15.0235927,37.6160819,48.5,300.11,75.9,512.0,512.0
2487,15.0241252,37.6162336,20.1,120.16,86.06,512.0,512.0
2488,15.0241252,37.6162336,20.5,334.96,88.36,512.0,512.0
2489,15.0246104,37.6162589,48.9,172.77,85.7,512.0,512.0
2490,15.0248415,37.6162687,75.0,298.84,80.17,512.0,512.0
2491,15.0248415,37.6162687,75.0,47.61,87.86,512.0,512.0
2492,15.0248415,37.6162687,22.9,93.37,85.08,512.0,512.0
2493,15.0250687,37.616275,17.7,275.81,89.71,512.0,512.0
2494,15.0254159,37.6163019,39.2,16.29,89.13,512.0,512.0
2495,15.0254159,37.6163019,70.3,103.14,78.97,512.0,512.0
2496,15.0255317,37.6162974,75.0,148.09,77.33,512.0,512.0
2497,15.0265721,37.6162807,75.0,150.71,76.98,512.0,512.0
2498,15.0268312,37.6162758,75.0,13.98,82.34,512.0,512.0
2499,15.0270526,37.6162412,50.4,308.27,79.96,512.0,512.0
2500,15.0276965,37.6162087,75.0,90.53,76.34,512.0,512.0
2501,15.0278424,37.6161995,75.0,152.68,72.11,512.0,512.0
2502,15.0280489,37.6162477,75.0,286.42,88.25,512.0,512.0
2503,15.0282765,37.6163064,48.9,17.36,84.42,512.0,512.0
2504,15.0282713,37.6164681,90.0,276.79,60.39,512.0,512.0
2505,15.0282676,37.6165566,77.0,4.76,72.12,512.0,512.0
2506,15.0290277,37.6171303,75.0,91.46,70.96,512.0,512.0
2507,15.0294748,37.6171263,75.0,112.92,69.79,512.0,512.0
2508,15.0299738,37.6167541,48.9,347.7,84.75,512.0,512.0
2509,15.0304958,37.6161536,75.0,149.33,66.46,512.0,512.0
2510,15.0306336,37.6159648,75.0,351.18,78.29,512.0,512.0
2511,15.0306336,37.6159648,16.6,93.89,85.98,512.0,512.0
2512,15.0307377,37.6157777,49.9,7.25,79.59,512.0,512.0
2513,15.0310757,37.6153022,45.1,248.2,90.4,512.0,512.0
2514,15.0312899,37.6149883,18.7,168.81,80.23,512.0,512.0
2516,15.0313979,37.614836,17.7,267.49,89.31,512.0,512.0
2517,15.0315022,37.6146818,19.2,180.65,82.36,512.0,512.0
2518,15.0317271,37.6143404,75.0,175.48,79.81,512.0,512.0
2519,15.0323437,37.6142958,48.9,143.02,74.71,512.0,512.0
2520,15.0326438,37.6142849,24.9,70.02,79.21,512.0,512.0
2521,15.0330452,37.6142952,19.2,189.01,82.05,512.0,512.0
2522,15.0332625,37.6142894,50.8,277.85,85.75,512.0,512.0
2523,15.0343385,37.6142672,22.2,113.69,81.88,512.0,512.0
2524,15.0350845,37.6142766,24.9,89.35,83.7,512.0,512.0
2525,15.0355615,37.6142608,48.9,75.29,79.25,512.0,512.0
2526,15.0355615,37.6142608,19.3,150.93,85.69,512.0,512.0
2527,15.0363321,37.6144388,26.6,64.78,80.0,512.0,512.0
2528,15.0365465,37.6144649,23.7,292.62,83.14,512.0,512.0
2529,15.0370595,37.6145537,26.7,268.87,86.17,512.0,512.0
2530,15.0372389,37.6145772,15.0,174.35,81.88,512.0,512.0
2531,15.0374828,37.6146087,15.0,3.3,84.17,512.0,512.0
2532,15.0379733,37.6146687,16.2,275.54,90.52,512.0,512.0
2533,15.0393156,37.6148366,75.0,298.12,75.87,512.0,512.0
2534,15.0243477,37.6174226,20.0,31.02,92.33,512.0,512.0
2535,15.0246504,37.6175601,17.7,246.31,85.12,512.0,512.0
2536,15.0246504,37.6175601,19.8,64.29,87.77,512.0,512.0
2537,15.0254121,37.6179562,48.9,146.85,85.74,512.0,512.0
2538,15.0255599,37.6180231,75.0,60.28,80.24,512.0,512.0
2539,15.0255599,37.6180231,24.3,264.46,87.1,512.0,512.0
2540,15.0258076,37.6181901,48.2,347.12,87.37,512.0,512.0
2541,15.025911,37.6184078,24.3,63.22,87.77,512.0,512.0
2542,15.0263777,37.618966,75.0,62.52,83.49,512.0,512.0
2543,15.0267428,37.6194166,75.0,84.99,89.82,512.0,512.0
2544,15.0268665,37.6195705,30.6,76.14,90.99,512.0,512.0
2545,15.0263157,37.6188909,18.0,227.45,83.19,512.0,512.0
2546,15.0275367,37.6204329,48.2,65.68,84.94,512.0,512.0
2547,15.0278198,37.6205168,24.4,169.32,83.94,512.0,512.0
2548,15.0279237,37.6202606,20.4,349.11,87.27,512.0,512.0
2549,15.0282975,37.6189732,75.0,60.17,81.41,512.0,512.0
2550,15.028359,37.6186029,24.3,233.75,79.57,512.0,512.0
2551,15.028359,37.6186029,16.9,152.54,82.94,512.0,512.0
2552,15.0282841,37.6183387,21.6,213.23,79.09,512.0,512.0
2553,15.0280112,37.6176968,25.5,195.37,75.71,512.0,512.0
2554,15.0279173,37.6172349,18.1,271.32,91.28,512.0,512.0
2556,15.0279173,37.6172349,48.1,192.67,82.47,512.0,512.0
2557,15.0277546,37.6171804,24.3,321.24,87.4,512.0,512.0
2558,15.0274499,37.6172738,53.6,336.15,89.48,512.0,512.0
2559,15.0269393,37.6174744,44.7,333.07,82.96,512.0,512.0
2560,15.0260838,37.6180755,75.0,315.69,80.73,512.0,512.0
2561,15.0260838,37.6180755,21.5,28.16,87.59,512.0,512.0
2562,15.0353391,37.5766937,48.2,183.71,80.86,512.0,512.0
2563,15.0356164,37.5749592,75.0,58.64,74.76,512.0,512.0
2564,15.0356164,37.5749592,48.9,180.08,74.8,512.0,512.0
2565,15.035668,37.5746673,15.4,16.21,88.08,512.0,512.0
2566,15.0391884,37.5744041,75.0,90.83,73.05,512.0,512.0
2567,15.0394339,37.5744693,75.0,293.87,73.06,512.0,512.0
2568,15.0396688,37.5745278,22.1,218.27,81.36,512.0,512.0
2569,15.0407631,37.5742253,75.0,158.56,81.65,512.0,512.0
2570,15.040898,37.574153,20.5,227.1,86.12,512.0,512.0
2571,15.0409476,37.5742442,48.9,59.49,74.71,512.0,512.0
2572,15.0413425,37.575842,19.1,42.34,91.43,512.0,512.0
2573,15.0413425,37.575842,19.1,5.29,91.3,512.0,512.0
2574,15.0413541,37.5761114,48.2,170.08,77.17,512.0,512.0
2575,15.0412363,37.5767581,20.7,41.59,78.64,512.0,512.0
2576,15.0412363,37.5767581,47.7,11.8,78.14,512.0,512.0
2577,15.0412732,37.5769607,16.2,191.7,85.83,512.0,512.0
2578,15.0414157,37.5756411,48.9,125.55,81.65,512.0,512.0
2580,15.0417126,37.5754837,49.7,309.51,91.43,512.0,512.0
2581,15.0420163,37.5753149,48.2,311.21,87.72,512.0,512.0
2582,15.0424992,37.5750547,75.0,123.65,89.69,512.0,512.0
2583,15.0426876,37.5749506,75.0,320.31,80.02,512.0,512.0
2584,15.0427801,37.5749049,15.0,148.71,87.34,512.0,512.0
2585,15.0436886,37.5746806,46.0,142.96,82.8,512.0,512.0
2586,15.0438026,37.5746112,47.5,98.83,84.64,512.0,512.0
2587,15.0438026,37.5746112,47.5,233.91,82.99,512.0,512.0
2588,15.043653,37.574331,73.9,267.62,76.46,512.0,512.0
2589,15.0434031,37.5738366,15.6,298.82,93.09,512.0,512.0
2590,15.0434725,37.5736626,51.1,177.16,83.43,512.0,512.0
2591,15.0436382,37.5732892,48.2,1.41,79.71,512.0,512.0
2592,15.0438104,37.5729503,75.0,171.25,73.39,512.0,512.0
2593,15.0438891,37.5727865,43.2,184.75,77.72,512.0,512.0
2594,15.0437811,37.5727169,75.0,82.97,74.52,512.0,512.0
2595,15.044498,37.5714392,75.0,275.83,77.04,512.0,512.0
2596,15.0445228,37.5713813,48.9,92.52,77.84,512.0,512.0
2597,15.0447975,37.5714665,17.1,139.13,83.05,512.0,512.0
2598,15.0453974,37.5717364,24.3,68.23,78.36,512.0,512.0
2599,15.0457758,37.5719414,75.0,109.95,63.18,512.0,512.0
2600,15.0459672,37.571751,48.2,1.28,76.68,512.0,512.0
2601,15.0466252,37.5707583,50.5,187.47,79.48,512.0,512.0
2602,15.0466252,37.5707583,23.6,112.71,83.76,512.0,512.0
2603,15.0469851,37.5701401,48.2,178.61,80.36,512.0,512.0
2604,15.0472481,37.569674,48.9,338.27,77.7,512.0,512.0
2605,15.046741,37.569765,38.6,80.23,76.97,512.0,512.0
2606,15.0464105,37.5697102,22.6,279.5,87.07,512.0,512.0
2607,15.0457136,37.5695895,49.7,279.22,82.18,512.0,512.0
2608,15.0457136,37.5695895,74.6,110.8,76.35,512.0,512.0
2609,15.0458368,37.5696099,17.4,319.0,92.52,512.0,512.0
2610,15.0455857,37.5695589,15.1,352.4,93.27,512.0,512.0
2611,15.0456692,37.5689877,48.9,217.78,76.54,512.0,512.0
2612,15.0457729,37.5686344,48.2,39.76,79.92,512.0,512.0
2613,15.0448049,37.5750197,47.5,28.84,73.99,512.0,512.0
2614,15.0450099,37.574925,16.8,170.21,86.06,512.0,512.0
2615,15.0451605,37.5746468,48.9,37.49,73.42,512.0,512.0
2616,15.0451605,37.5746468,15.0,346.42,85.6,512.0,512.0
2617,15.0454771,37.5751862,39.2,260.85,86.28,512.0,512.0
2618,15.0463574,37.5755993,75.0,87.89,69.85,512.0,512.0
2619,15.0464028,37.5756167,75.0,267.89,72.73,512.0,512.0
2620,15.0460584,37.57614,19.7,5.22,88.94,512.0,512.0
2621,15.0459552,37.5762791,15.0,213.14,86.14,512.0,512.0
2622,15.0460704,37.5764403,17.0,230.81,87.64,512.0,512.0
2623,15.0460704,37.5764403,51.6,75.22,80.8,512.0,512.0
2624,15.046361,37.5768847,21.0,216.76,83.61,512.0,512.0
2625,15.0463081,37.5768033,15.0,121.1,87.93,512.0,512.0
2626,15.0464626,37.5770492,16.2,34.88,90.25,512.0,512.0
2627,15.0465095,37.5771332,16.4,348.8,88.39,512.0,512.0
2628,15.0466831,37.577492,23.8,352.77,79.66,512.0,512.0
2629,15.0468079,37.5777786,19.6,205.82,84.36,512.0,512.0
2630,15.046863,37.5779105,17.1,214.85,85.4,512.0,512.0
2631,15.0470989,37.5784633,47.5,77.96,82.71,512.0,512.0
2632,15.0471373,37.5785507,23.7,46.83,87.65,512.0,512.0
2633,15.0472201,37.5787239,48.9,228.68,80.8,512.0,512.0
2634,15.0477389,37.5790926,40.5,42.63,81.56,512.0,512.0
2635,15.0482923,37.5791782,37.9,317.97,84.32,512.0,512.0
2636,15.0482923,37.5791782,15.8,7.34,91.7,512.0,512.0
2637,15.0482923,37.5791782,16.1,31.58,88.47,512.0,512.0
2638,15.0483523,37.5791735,18.9,115.43,84.11,512.0,512.0
2639,15.0485783,37.5791458,47.5,188.96,78.6,512.0,512.0
2640,15.0487374,37.5789979,48.9,349.91,81.06,512.0,512.0
2641,15.0486774,37.5791176,47.5,140.55,75.74,512.0,512.0
2642,15.0487188,37.5785268,75.0,243.98,63.94,512.0,512.0
2643,15.0486967,37.5782497,23.8,135.73,83.43,512.0,512.0
2644,15.048894,37.5782002,22.6,294.42,89.05,512.0,512.0
2645,15.0486508,37.5779381,15.0,42.67,93.12,512.0,512.0
2646,15.0486573,37.5772143,48.2,327.23,81.88,512.0,512.0
2647,15.048653,37.5772597,75.0,265.01,85.72,512.0,512.0
2648,15.048653,37.5772597,24.3,201.84,81.19,512.0,512.0
2649,15.048509,37.5772405,22.6,115.88,93.5,512.0,512.0
2650,15.0492294,37.578189,48.2,25.19,88.74,512.0,512.0
2651,15.0492294,37.578189,48.2,207.0,79.76,512.0,512.0
2652,15.0497041,37.577498,22.7,48.82,88.76,512.0,512.0
2653,15.0486818,37.57667,15.0,98.98,86.34,512.0,512.0
2654,15.0487522,37.5764429,75.0,168.4,75.63,512.0,512.0
2655,15.0487818,37.576353,75.0,256.12,102.98,512.0,512.0
2656,15.0488069,37.5762652,15.7,326.98,92.65,512.0,512.0
2657,15.0489527,37.5759388,15.3,280.9,91.99,512.0,512.0
2658,15.0488549,37.5758893,69.4,118.7,91.02,512.0,512.0
2659,15.0497966,37.5760979,43.1,44.41,89.04,512.0,512.0
2660,15.0499031,37.5761226,75.0,98.27,111.16,512.0,512.0
2661,15.0498811,37.576266,45.5,175.54,80.57,512.0,512.0
2662,15.0490534,37.575742,48.9,186.37,93.74,512.0,512.0
2663,15.0491667,37.5754895,75.0,335.17,102.92,512.0,512.0
2664,15.0492532,37.575574,23.7,232.45,88.48,512.0,512.0
2665,15.0492104,37.5754001,50.0,106.04,60.58,512.0,512.0
2666,15.0492549,37.5753076,15.0,180.46,91.43,512.0,512.0
2667,15.0492846,37.5752435,48.2,282.93,98.89,512.0,512.0
2668,15.049233,37.5752185,78.5,154.94,103.28,512.0,512.0
2669,15.0496014,37.5748583,75.0,333.12,97.82,512.0,512.0
2670,15.0496678,37.5747836,90.0,245.76,95.89,512.0,512.0
2671,15.0496678,37.5747836,62.8,55.06,78.33,512.0,512.0
2672,15.0496678,37.5747836,48.2,1.21,96.62,512.0,512.0
2673,15.0498879,37.5748439,45.4,247.18,94.09,512.0,512.0
2674,15.0497706,37.5746737,16.7,5.61,93.73,512.0,512.0
2675,15.0497706,37.5746737,15.0,198.44,88.94,512.0,512.0
2676,15.046906,37.5772133,75.0,44.93,87.98,512.0,512.0
2677,15.0470269,37.5772321,48.2,173.88,87.24,512.0,512.0
2678,15.0472728,37.5772731,49.5,285.47,92.54,512.0,512.0
2679,15.0463993,37.5765223,36.1,259.63,96.47,512.0,512.0
2680,15.0463993,37.5765223,36.1,346.75,96.06,512.0,512.0
2681,15.0466729,37.5765575,59.2,340.06,53.36,512.0,512.0
2682,15.0466729,37.5765575,15.0,156.16,86.27,512.0,512.0
2683,15.0474068,37.5766861,48.2,107.82,73.96,512.0,512.0
2684,15.0475288,37.576696,55.4,5.07,91.6,512.0,512.0
2685,15.0477415,37.5765546,48.2,290.6,73.93,512.0,512.0
2686,15.0479592,37.5764943,19.0,285.96,88.4,512.0,512.0
2688,15.0481557,37.5763872,73.3,179.45,55.28,512.0,512.0
2689,15.0469253,37.5754481,75.0,204.17,82.1,512.0,512.0
2690,15.0479722,37.575107,75.0,174.49,84.42,512.0,512.0
2691,15.0481272,37.5750614,24.9,163.05,83.08,512.0,512.0
2692,15.0487724,37.5751491,75.0,48.61,77.08,512.0,512.0
2693,15.0499784,37.574526,41.8,184.18,83.31,512.0,512.0
2694,15.0503762,37.5743463,75.0,2.61,95.82,512.0,512.0
2695,15.0502736,37.5743921,75.0,292.92,98.49,512.0,512.0
2696,15.0507959,37.5741627,75.0,232.02,88.62,512.0,512.0
2697,15.0508525,37.5741112,43.2,242.14,95.02,512.0,512.0
2698,15.0510365,37.5740455,73.3,346.5,81.61,512.0,512.0
2699,15.0511337,37.5739996,75.0,106.17,83.83,512.0,512.0
2700,15.0517224,37.5737108,49.8,288.57,80.9,512.0,512.0
2701,15.0516522,37.5736468,17.7,51.55,87.11,512.0,512.0
2702,15.0519553,37.5736703,21.8,111.85,83.64,512.0,512.0
2703,15.0521452,37.5735718,75.0,8.88,80.14,512.0,512.0
2704,15.0522041,37.5735029,48.2,229.43,85.65,512.0,512.0
2705,15.0522964,37.5733714,16.5,317.42,87.34,512.0,512.0
2706,15.0523969,37.5732154,75.0,83.99,80.42,512.0,512.0
2707,15.0524572,37.5730851,48.2,101.95,83.4,512.0,512.0
2708,15.0525159,37.5730029,75.0,208.22,79.34,512.0,512.0
2709,15.0525734,37.5729202,15.0,73.61,90.45,512.0,512.0
2710,15.0526313,37.5728351,19.4,172.7,84.63,512.0,512.0
2711,15.052905,37.5725683,22.7,97.27,90.74,512.0,512.0
2712,15.0529888,37.5724184,41.2,213.12,86.0,512.0,512.0
2713,15.0531713,37.5721984,41.9,196.83,86.23,512.0,512.0
2714,15.0532319,37.572123,15.4,295.09,94.55,512.0,512.0
2715,15.0537039,37.5715587,42.5,233.41,79.66,512.0,512.0
2716,15.0541518,37.5710346,48.9,205.65,93.83,512.0,512.0
2717,15.0504175,37.5739183,75.0,249.8,104.1,512.0,512.0
2718,15.0501913,37.573881,20.2,313.37,80.76,512.0,512.0
2719,15.0500743,37.573869,75.0,261.36,75.48,512.0,512.0
2720,15.0497428,37.5738346,21.3,272.29,87.57,512.0,512.0
2721,15.0495709,37.5738159,17.0,95.38,91.6,512.0,512.0
2722,15.0494541,37.5737991,17.0,218.36,89.82,512.0,512.0
2723,15.0491896,37.5737513,48.9,286.39,67.44,512.0,512.0
2724,15.0489718,37.5737072,47.5,203.32,96.5,512.0,512.0
2725,15.0485258,37.573485,75.0,298.02,80.31,512.0,512.0
2726,15.048436,37.5734241,18.7,241.35,91.25,512.0,512.0
2727,15.04799,37.5730986,18.2,201.1,84.15,512.0,512.0
2728,15.0477948,37.5730072,47.3,205.15,94.95,512.0,512.0
2729,15.0477948,37.5730072,47.3,290.35,88.35,512.0,512.0
2730,15.0476398,37.5729332,37.3,103.94,90.54,512.0,512.0
2731,15.0476398,37.5729332,15.2,49.39,92.0,512.0,512.0
2732,15.0474921,37.5728561,48.2,89.14,78.49,512.0,512.0
2733,15.0472984,37.572761,75.0,279.42,68.5,512.0,512.0
2734,15.0472984,37.572761,18.1,211.9,91.68,512.0,512.0
2735,15.0473591,37.5726051,47.3,346.27,93.36,512.0,512.0
2736,15.0476704,37.5721178,17.3,154.13,84.95,512.0,512.0
2737,15.0465889,37.5723904,35.5,86.67,81.44,512.0,512.0
2738,15.0463387,37.5722413,20.8,74.48,91.0,512.0,512.0
2739,15.0464469,37.5724077,75.0,18.32,98.89,512.0,512.0
2740,15.0462463,37.5727472,75.0,55.13,76.63,512.0,512.0
2741,15.0458697,37.5734228,20.2,2.61,89.45,512.0,512.0
2742,15.0456704,37.5737723,75.0,101.01,62.54,512.0,512.0
2743,15.0455794,37.5738133,70.5,128.1,71.99,512.0,512.0
2744,15.0455794,37.5738133,18.8,86.75,87.2,512.0,512.0
2745,15.0449997,37.5736163,39.8,225.03,88.09,512.0,512.0
2746,15.0449031,37.5735757,29.7,37.92,85.78,512.0,512.0
2747,15.0447384,37.5735122,15.5,86.5,83.25,512.0,512.0
2748,15.0184434,37.6093938,22.2,176.46,84.24,512.0,512.0
2749,15.0182427,37.6089227,19.5,112.68,83.8,512.0,512.0
2750,15.0187692,37.6089716,48.2,352.15,97.55,512.0,512.0
2751,15.018977,37.608902,75.2,262.0,101.14,512.0,512.0
2752,15.0198718,37.6089007,18.1,130.6,88.57,512.0,512.0
2753,15.0210578,37.6091479,47.5,115.7,89.27,512.0,512.0
2754,15.0212364,37.6092576,22.6,282.74,91.73,512.0,512.0
2755,15.0216964,37.6095498,27.8,72.87,83.82,512.0,512.0
2756,15.0219013,37.6096068,48.1,50.2,68.6,512.0,512.0
2757,15.0219013,37.6096068,17.0,178.8,91.73,512.0,512.0
2758,15.0219667,37.6094788,19.9,144.45,88.7,512.0,512.0
2759,15.0219667,37.6094788,15.3,94.57,79.87,512.0,512.0
2760,15.0222596,37.6094503,47.5,319.7,90.72,512.0,512.0
2761,15.0232213,37.6096385,41.8,341.46,92.8,512.0,512.0
2762,15.0233359,37.609656,39.8,270.63,80.76,512.0,512.0
2763,15.0236833,37.6096977,21.5,287.5,88.99,512.0,512.0
2764,15.0259052,37.6097666,53.0,295.74,96.3,512.0,512.0
2765,15.0265342,37.6097724,41.2,188.61,87.57,512.0,512.0
2766,15.0270784,37.6096743,47.4,147.1,86.57,512.0,512.0
2767,15.0285107,37.6093108,48.2,135.36,81.04,512.0,512.0
2768,15.0287813,37.6092135,36.1,160.24,82.62,512.0,512.0
2769,15.0293841,37.6091025,29.6,310.23,84.8,512.0,512.0
2770,15.0288736,37.6095857,89.3,177.8,71.07,512.0,512.0
2771,15.0293841,37.6091025,47.5,123.14,80.26,512.0,512.0
2772,15.0297312,37.6090778,19.2,287.0,88.06,512.0,512.0
2774,15.0301203,37.609087,46.0,112.39,82.24,512.0,512.0
2775,15.0304388,37.6090435,23.1,89.17,78.14,512.0,512.0
2776,15.0309528,37.6089252,18.0,36.04,84.06,512.0,512.0
2777,15.0308603,37.6093269,17.1,227.27,84.86,512.0,512.0
2778,15.0308452,37.6092007,51.1,1.84,73.3,512.0,512.0
2779,15.0307895,37.609595,75.0,234.12,71.57,512.0,512.0
2780,15.0307864,37.6093847,18.2,158.08,75.33,512.0,512.0
2781,15.0307325,37.6091626,18.4,110.98,68.66,512.0,512.0
2782,15.0312616,37.6091372,15.0,71.5,83.19,512.0,512.0
2783,15.0315381,37.609114,46.7,1.21,73.52,512.0,512.0
2784,15.0321145,37.6083821,47.4,75.82,90.07,512.0,512.0
2785,15.0325097,37.6061904,50.2,293.65,82.36,512.0,512.0
2786,15.0324958,37.6055285,75.0,111.15,89.43,512.0,512.0
2787,15.0330353,37.6050021,75.0,209.05,80.85,512.0,512.0
2788,15.0337876,37.6044011,23.8,272.12,89.28,512.0,512.0
2790,15.0341454,37.6038966,75.0,302.47,66.34,512.0,512.0
2791,15.0340225,37.6038744,16.3,196.72,81.13,512.0,512.0
2792,15.0339537,37.6032977,17.0,191.95,85.19,512.0,512.0
2793,15.0339537,37.6032977,15.0,219.65,83.2,512.0,512.0
2794,15.033637,37.6031443,21.2,87.77,83.07,512.0,512.0
2795,15.0340404,37.6028958,18.1,183.99,93.01,512.0,512.0
2796,15.0341573,37.6027395,75.0,202.45,86.88,512.0,512.0
2797,15.0345167,37.6019763,16.6,54.41,89.57,512.0,512.0
2798,15.0380395,37.5992488,75.0,325.5,70.45,512.0,512.0
2799,15.0378867,37.5990774,75.0,133.59,74.72,512.0,512.0
2800,15.0380186,37.5983574,46.0,85.1,86.3,512.0,512.0
2801,15.0377777,37.5983187,22.7,89.96,89.72,512.0,512.0
2802,15.0364607,37.5975906,75.0,188.96,71.07,512.0,512.0
2803,15.0365364,37.597226,24.2,348.25,87.32,512.0,512.0
2804,15.035517,37.5971878,75.0,193.59,81.36,512.0,512.0
2805,15.0348012,37.59694,29.1,191.64,80.53,512.0,512.0
2806,14.9735361,37.5937854,23.7,119.01,89.85,512.0,512.0
2807,14.9742161,37.5938589,18.3,217.72,84.85,512.0,512.0
2808,14.9749658,37.5937944,75.0,144.57,76.77,512.0,512.0
2809,14.9750507,37.5936089,75.0,2.06,90.66,512.0,512.0
2810,14.9752126,37.593814,46.0,240.47,78.2,512.0,512.0
2811,14.9754442,37.5938289,17.7,112.67,92.1,512.0,512.0
2812,14.9759084,37.5937979,15.4,119.83,91.29,512.0,512.0
2813,14.9761626,37.5937609,47.5,333.15,78.68,512.0,512.0
2814,14.976612,37.5936885,75.0,327.85,67.24,512.0,512.0
2815,14.9779089,37.5934605,75.0,121.26,71.61,512.0,512.0
2816,14.9780406,37.5934327,49.9,325.63,79.52,512.0,512.0
2817,14.9780406,37.5934327,22.6,41.22,84.9,512.0,512.0
2818,14.9779052,37.5931228,75.0,140.47,77.44,512.0,512.0
2819,14.9780024,37.5926824,75.0,233.82,71.21,512.0,512.0
2820,14.9779977,37.5925947,47.5,163.73,81.59,512.0,512.0
2821,14.9781834,37.5910513,19.1,190.95,81.45,512.0,512.0
2822,14.9781931,37.5909676,75.0,84.12,73.25,512.0,512.0
2823,14.9779605,37.5907631,24.3,182.69,83.33,512.0,512.0
2824,14.9777295,37.5906735,48.2,231.57,80.93,512.0,512.0
2825,14.9777295,37.5906735,47.6,103.21,81.49,512.0,512.0
2826,14.9769904,37.5901728,43.2,236.03,78.0,512.0,512.0
2827,14.9769904,37.5901728,46.0,351.47,84.37,512.0,512.0
2828,14.9769365,37.5901342,46.1,90.15,85.27,512.0,512.0
2829,14.9769328,37.5899654,21.5,187.27,81.46,512.0,512.0
2830,14.977002,37.5898115,75.0,6.44,74.56,512.0,512.0
2831,14.9769384,37.58985,32.1,188.9,84.0,512.0,512.0
2832,14.9763836,37.5897652,75.0,319.53,75.4,512.0,512.0
2833,14.9762851,37.5897647,17.0,277.18,85.69,512.0,512.0
2834,14.9762851,37.5897647,17.0,288.45,84.08,512.0,512.0
2835,14.976071,37.5897452,15.0,90.29,89.69,512.0,512.0
2836,14.9757018,37.5897223,46.7,307.11,84.02,512.0,512.0
2837,14.9756116,37.5897214,75.0,242.2,69.23,512.0,512.0
2838,14.9756057,37.5895917,47.5,359.81,85.3,512.0,512.0
2839,14.9752034,37.589777,19.0,303.44,83.92,512.0,512.0
2840,14.9750744,37.5898252,44.6,186.18,86.54,512.0,512.0
2841,14.9747195,37.5900142,15.2,306.12,90.76,512.0,512.0
2842,14.9723951,37.5907347,52.7,284.73,76.91,512.0,512.0
2843,14.9722141,37.5905316,21.5,35.49,91.9,512.0,512.0
2844,14.9718872,37.5909232,37.9,179.02,81.71,512.0,512.0
2845,14.9718251,37.5909986,39.8,309.07,85.61,512.0,512.0
2846,14.9769212,37.590306,25.3,196.0,81.22,512.0,512.0
2848,14.9769887,37.5893082,48.9,286.12,84.68,512.0,512.0
2849,14.9769887,37.5893082,24.9,103.85,87.12,512.0,512.0
2850,14.9771586,37.5893313,41.2,280.08,81.46,512.0,512.0
2851,14.9770338,37.5888147,17.1,131.07,84.04,512.0,512.0
2852,14.977077,37.5883,75.0,166.2,78.35,512.0,512.0
2853,14.9770907,37.5881585,45.3,51.9,88.9,512.0,512.0
2854,14.9770907,37.5881585,15.0,9.1,91.12,512.0,512.0
